2022-10-02T16:18Z;15:23;00:05
2022-10-02T16:18Z;15:28;00:05
2022-10-02T16:18Z;15:34;00:05
2022-10-02T16:18Z;15:39;00:05
2022-10-02T16:18Z;15:45;00:05
2022-10-02T16:19Z;15:50;00:05
2022-10-02T16:19Z;15:56;00:06
2022-10-02T16:19Z;16:02;00:05
2022-10-02T16:19Z;16:07;00:05
2022-10-02T16:19Z;16:13;00:05
2022-10-02T16:19Z;16:18;00:05
2022-10-02T16:19Z;16:23;00:05
2022-10-02T16:19Z;16:29;00:05
2022-10-02T16:19Z;16:34;00:05
2022-10-02T16:19Z;16:40;00:05
2022-10-02T16:20Z;16:45;00:05
2022-10-02T16:20Z;16:51;00:05
2022-10-02T16:20Z;16:56;00:05
2022-10-02T16:20Z;17:02;00:05
2022-10-02T16:20Z;17:07;00:05
2022-10-02T16:20Z;17:13;00:05
2022-10-02T16:20Z;17:18;00:05
2022-10-02T16:20Z;17:23;00:05
2022-10-02T16:20Z;17:29;00:05
2022-10-02T16:20Z;17:34;00:05
2022-10-02T16:20Z;17:40;00:05
2022-10-02T16:21Z;17:45;00:05
2022-10-02T16:21Z;17:51;00:05
2022-10-02T16:21Z;17:57;00:06
2022-10-02T16:21Z;18:03;00:05
2022-10-02T16:21Z;18:08;00:05
2022-10-02T16:21Z;18:14;00:05
2022-10-02T16:21Z;18:19;00:05
2022-10-02T16:21Z;18:24;00:05
2022-10-02T16:21Z;18:30;00:05
2022-10-02T16:21Z;18:35;00:05
2022-10-02T16:21Z;18:41;00:05
2022-10-02T16:22Z;18:46;00:05
2022-10-02T16:22Z;18:51;00:05
2022-10-02T16:22Z;18:57;00:05
2022-10-02T16:22Z;19:03;00:06
2022-10-02T16:22Z;19:09;00:05
2022-10-02T16:22Z;19:14;00:05
2022-10-02T16:22Z;19:20;00:05
2022-10-02T16:22Z;19:25;00:05
2022-10-02T16:22Z;19:30;00:05
2022-10-02T16:22Z;19:36;00:05
2022-10-02T16:22Z;19:41;00:05
2022-10-02T16:23Z;19:47;00:05
2022-10-02T16:23Z;19:53;00:05
2022-10-02T16:23Z;19:59;00:05
2022-10-02T16:23Z;20:04;00:05
2022-10-02T16:23Z;20:10;00:05
2022-10-02T16:23Z;20:15;00:05
2022-10-02T16:23Z;20:20;00:05
2022-10-02T16:23Z;20:25;00:05
2022-10-02T16:23Z;20:31;00:05
2022-10-02T16:23Z;20:36;00:05
2022-10-02T16:23Z;20:42;00:05
2022-10-02T16:24Z;20:47;00:05
2022-10-02T16:24Z;20:52;00:05
2022-10-02T16:24Z;20:58;00:05
2022-10-02T16:24Z;21:03;00:05
2022-10-02T16:24Z;21:08;00:05
2022-10-02T16:24Z;21:14;00:05
2022-10-02T16:24Z;21:19;00:05
2022-10-02T16:24Z;21:24;00:05
2022-10-02T16:24Z;21:30;00:05
2022-10-02T16:24Z;21:35;00:05
2022-10-02T16:24Z;21:40;00:05
2022-10-02T16:25Z;21:46;00:05
2022-10-02T16:25Z;21:51;00:05
2022-10-02T16:25Z;21:57;00:05
2022-10-02T16:25Z;22:03;00:06
2022-10-02T16:25Z;22:08;00:05
2022-10-02T16:25Z;22:13;00:05
2022-10-02T16:25Z;22:19;00:05
2022-10-02T16:25Z;22:24;00:05
2022-10-02T16:25Z;22:30;00:05
2022-10-02T16:25Z;22:35;00:05
2022-10-02T16:25Z;22:40;00:05
2022-10-02T16:26Z;22:46;00:05
2022-10-02T16:26Z;22:51;00:05
2022-10-02T16:26Z;22:57;00:05
2022-10-02T16:26Z;23:02;00:05
2022-10-02T16:26Z;23:08;00:05
2022-10-02T16:26Z;23:13;00:05
2022-10-02T16:26Z;23:19;00:05
2022-10-02T16:26Z;23:24;00:05
2022-10-02T16:26Z;23:30;00:05
2022-10-02T16:26Z;23:35;00:05
2022-10-02T16:26Z;23:41;00:05
2022-10-02T16:27Z;23:48;00:06
2022-10-02T16:27Z;23:54;00:05
2022-10-02T16:27Z;24:00;00:05
2022-10-02T16:27Z;24:06;00:05
2022-10-02T16:27Z;24:11;00:05
2022-10-02T16:27Z;24:17;00:05
2022-10-02T16:27Z;24:22;00:05
2022-10-02T16:27Z;24:30;00:07
2022-10-02T16:28Z;24:46;00:16
2022-10-02T16:28Z;25:08;00:21
