2022-10-02T12:35Z;07:21;00:05
2022-10-02T12:35Z;07:26;00:05
2022-10-02T12:35Z;07:31;00:05
2022-10-02T12:36Z;07:36;00:04
2022-10-02T12:36Z;07:42;00:05
2022-10-02T12:36Z;07:47;00:05
2022-10-02T12:36Z;07:52;00:05
2022-10-02T12:36Z;07:57;00:05
2022-10-02T12:36Z;08:02;00:04
2022-10-02T12:36Z;08:07;00:05
2022-10-02T12:36Z;08:13;00:06
2022-10-02T12:36Z;08:18;00:04
2022-10-02T12:36Z;08:23;00:04
2022-10-02T12:36Z;08:28;00:04
2022-10-02T12:37Z;08:33;00:05
2022-10-02T12:37Z;08:39;00:05
2022-10-02T12:37Z;08:44;00:05
2022-10-02T12:37Z;08:49;00:05
2022-10-02T12:37Z;08:55;00:05
2022-10-02T12:37Z;09:00;00:05
2022-10-02T12:37Z;09:05;00:05
2022-10-02T12:37Z;09:10;00:05
2022-10-02T12:37Z;09:16;00:05
2022-10-02T12:37Z;09:21;00:05
2022-10-02T12:37Z;09:27;00:05
2022-10-02T12:38Z;09:33;00:05
2022-10-02T12:38Z;09:38;00:05
2022-10-02T12:38Z;09:44;00:05
2022-10-02T12:38Z;09:49;00:05
2022-10-02T12:38Z;09:54;00:05
2022-10-02T12:38Z;09:59;00:05
2022-10-02T12:38Z;10:05;00:05
2022-10-02T12:38Z;10:10;00:05
2022-10-02T12:38Z;10:15;00:05
2022-10-02T12:38Z;10:20;00:05
2022-10-02T12:38Z;10:26;00:05
2022-10-02T12:38Z;10:31;00:05
2022-10-02T12:39Z;10:36;00:05
2022-10-02T12:39Z;10:41;00:05
2022-10-02T12:39Z;10:46;00:05
2022-10-02T12:39Z;10:51;00:05
2022-10-02T12:39Z;10:56;00:05
2022-10-02T12:39Z;11:02;00:05
2022-10-02T12:39Z;11:07;00:05
2022-10-02T12:39Z;11:14;00:07
2022-10-02T12:39Z;11:20;00:05
2022-10-02T12:39Z;11:26;00:05
2022-10-02T12:39Z;11:31;00:05
2022-10-02T12:40Z;11:36;00:05
2022-10-02T12:40Z;11:42;00:05
2022-10-02T12:40Z;11:47;00:05
2022-10-02T12:40Z;11:52;00:05
2022-10-02T12:40Z;11:58;00:05
2022-10-02T12:40Z;12:03;00:05
2022-10-02T12:40Z;12:08;00:05
2022-10-02T12:40Z;12:14;00:05
2022-10-02T12:40Z;12:19;00:05
2022-10-02T12:40Z;12:24;00:05
2022-10-02T12:40Z;12:29;00:05
2022-10-02T12:41Z;12:35;00:05
2022-10-02T12:41Z;12:40;00:05
2022-10-02T12:41Z;12:46;00:05
2022-10-02T12:41Z;12:52;00:05
2022-10-02T12:41Z;12:57;00:05
2022-10-02T12:41Z;13:03;00:05
2022-10-02T12:41Z;13:08;00:05
2022-10-02T12:41Z;13:13;00:05
