2022-10-02T10:29Z;42:38;00:30
2022-10-02T10:29Z;43:03;00:24
2022-10-02T10:29Z;43:31;00:28
2022-10-02T10:30Z;44:07;00:35
2022-10-02T10:31Z;44:34;00:27
2022-10-02T10:31Z;45:00;00:25
2022-10-02T10:31Z;45:25;00:25
2022-10-02T10:32Z;45:52;00:26
2022-10-02T10:32Z;46:16;00:24
2022-10-02T10:33Z;46:44;00:27
2022-10-02T10:33Z;47:13;00:29
2022-10-02T10:34Z;47:47;00:34
2022-10-02T10:34Z;48:14;00:26
2022-10-02T10:35Z;48:41;00:26
2022-10-02T10:35Z;49:12;00:30
2022-10-02T10:36Z;49:49;00:37
2022-10-02T10:36Z;50:16;00:27
2022-10-02T10:37Z;50:43;00:26
2022-10-02T10:37Z;51:11;00:28
2022-10-02T10:38Z;51:36;00:24
2022-10-02T10:38Z;52:01;00:25
2022-10-02T10:38Z;52:26;00:24
2022-10-02T10:39Z;52:53;00:26
2022-10-02T10:39Z;53:19;00:25
2022-10-02T10:40Z;54:10;00:51
2022-10-02T10:41Z;54:53;00:42
2022-10-02T10:41Z;55:24;00:31
2022-10-02T10:42Z;55:53;00:28
2022-10-02T10:42Z;56:21;00:28
2022-10-02T10:43Z;56:51;00:29
2022-10-02T10:43Z;57:17;00:25
2022-10-02T10:44Z;57:43;00:26
2022-10-02T10:44Z;58:10;00:26
2022-10-02T10:45Z;58:37;00:27
2022-10-02T10:45Z;59:03;00:26
2022-10-02T10:45Z;59:32;00:28
2022-10-02T10:46Z;60:01;00:29
2022-10-02T10:46Z;60:30;00:29
2022-10-02T10:47Z;60:59;00:28
2022-10-02T10:47Z;61:27;00:27
2022-10-02T10:48Z;61:54;00:27
2022-10-02T10:48Z;62:21;00:26
2022-10-02T10:49Z;62:47;00:26
2022-10-02T10:49Z;63:12;00:24
2022-10-02T10:50Z;63:41;00:29
2022-10-02T10:50Z;64:14;00:32
2022-10-02T10:51Z;64:46;00:32
2022-10-02T10:51Z;65:23;00:36
2022-10-02T10:52Z;65:54;00:31
2022-10-02T10:52Z;66:23;00:28
2022-10-02T10:53Z;66:56;00:33
2022-10-02T10:53Z;67:32;00:35
2022-10-02T10:54Z;68:07;00:34
2022-10-02T10:55Z;68:39;00:32
2022-10-02T10:55Z;69:13;00:33
2022-10-02T10:56Z;69:42;00:28
2022-10-02T10:56Z;70:10;00:28
2022-10-02T10:57Z;70:38;00:28
2022-10-02T10:57Z;71:05;00:27
2022-10-02T10:58Z;71:37;00:31
2022-10-02T10:58Z;72:07;00:30
2022-10-02T10:59Z;72:34;00:27
2022-10-02T10:59Z;73:03;00:28
2022-10-02T10:59Z;73:32;00:29
2022-10-02T11:00Z;74:01;00:28
2022-10-02T11:00Z;74:30;00:29
2022-10-02T11:01Z;75:00;00:29
2022-10-02T11:02Z;75:33;00:33
2022-10-02T11:02Z;76:10;00:37
2022-10-02T11:03Z;76:42;00:31
2022-10-02T11:03Z;77:15;00:33
2022-10-02T11:04Z;77:43;00:28
2022-10-02T11:04Z;78:16;00:32
2022-10-02T11:05Z;78:44;00:28
2022-10-02T11:05Z;79:11;00:27
2022-10-02T11:06Z;79:43;00:31
2022-10-02T11:06Z;80:12;00:29
2022-10-02T11:07Z;80:43;00:30
2022-10-02T11:07Z;81:14;00:31
2022-10-02T11:08Z;81:42;00:27
2022-10-02T11:08Z;82:09;00:26
2022-10-02T11:09Z;82:37;00:28
2022-10-02T11:09Z;83:10;00:33
2022-10-02T11:10Z;83:37;00:26
2022-10-02T11:10Z;84:04;00:27
2022-10-02T11:10Z;84:31;00:26
2022-10-02T11:11Z;85:01;00:30
2022-10-02T11:11Z;85:29;00:27
2022-10-02T11:12Z;85:56;00:26
2022-10-02T11:12Z;86:24;00:28
2022-10-02T11:13Z;86:52;00:28
2022-10-02T11:13Z;87:21;00:28
2022-10-02T11:14Z;87:47;00:26
2022-10-02T11:14Z;88:15;00:27
2022-10-02T11:15Z;88:43;00:28
2022-10-02T11:15Z;89:10;00:27
2022-10-02T11:16Z;89:47;00:36
2022-10-02T11:16Z;90:25;00:37
2022-10-02T11:17Z;91:01;00:36
2022-10-02T11:18Z;91:39;00:37
2022-10-02T11:18Z;92:31;00:52
2022-10-02T11:19Z;93:04;00:32
2022-10-02T11:20Z;93:33;00:28
2022-10-02T11:20Z;94:01;00:27
2022-10-02T11:21Z;94:34;00:33
2022-10-02T11:21Z;95:07;00:32
2022-10-02T11:22Z;95:41;00:34
2022-10-02T11:22Z;96:16;00:35
2022-10-02T11:23Z;96:44;00:27
2022-10-02T11:23Z;97:14;00:29
2022-10-02T11:24Z;97:41;00:27
2022-10-02T11:24Z;98:11;00:29
2022-10-02T11:25Z;98:39;00:28
2022-10-02T11:25Z;99:08;00:29
2022-10-02T11:26Z;99:40;00:31
2022-10-02T11:26Z;100:09;00:29
2022-10-02T11:27Z;100:40;00:31
2022-10-02T11:27Z;101:11;00:31
2022-10-02T11:28Z;101:45;00:33
2022-10-02T11:28Z;102:20;00:35
2022-10-02T11:29Z;102:56;00:35
2022-10-02T11:29Z;103:27;00:31
2022-10-02T11:30Z;103:58;00:30
2022-10-02T11:30Z;104:31;00:32
2022-10-02T11:31Z;105:08;00:37
2022-10-02T11:32Z;105:38;00:30
2022-10-02T11:32Z;106:09;00:30
2022-10-02T11:33Z;106:37;00:27
2022-10-02T11:33Z;107:07;00:29
2022-10-02T11:34Z;107:40;00:33
2022-10-02T11:34Z;108:12;00:31
2022-10-02T11:35Z;108:44;00:31
2022-10-02T11:35Z;109:13;00:29
2022-10-02T11:36Z;109:44;00:30
2022-10-02T11:36Z;110:15;00:31
2022-10-02T11:37Z;110:45;00:29
2022-10-02T11:37Z;111:12;00:27
2022-10-02T11:38Z;111:42;00:30
2022-10-02T11:38Z;112:16;00:33
2022-10-02T11:39Z;112:46;00:30
2022-10-02T11:39Z;113:15;00:28
2022-10-02T11:40Z;113:44;00:29
2022-10-02T11:40Z;114:18;00:34
2022-10-02T11:41Z;114:47;00:29
2022-10-02T11:41Z;115:17;00:29
2022-10-02T11:42Z;115:53;00:35
2022-10-02T11:42Z;116:21;00:28
2022-10-02T11:43Z;116:49;00:28
2022-10-02T11:43Z;117:16;00:27
2022-10-02T11:44Z;117:50;00:34
2022-10-02T11:44Z;118:27;00:36
2022-10-02T11:45Z;118:55;00:28
2022-10-02T11:45Z;119:26;00:30
2022-10-02T11:46Z;119:53;00:27
2022-10-02T11:46Z;120:29;00:35
2022-10-02T11:47Z;121:05;00:36
2022-10-02T11:48Z;121:38;00:32
2022-10-02T11:48Z;122:06;00:28
2022-10-02T11:49Z;122:35;00:28
2022-10-02T11:49Z;123:03;00:28
2022-10-02T11:49Z;123:31;00:27
2022-10-02T11:50Z;123:58;00:26
2022-10-02T11:50Z;124:25;00:27
2022-10-02T11:51Z;124:54;00:28
2022-10-02T11:51Z;125:25;00:30
2022-10-02T11:52Z;125:55;00:29
2022-10-02T11:52Z;126:24;00:29
2022-10-02T11:53Z;126:50;00:26
2022-10-02T11:53Z;127:18;00:27
2022-10-02T11:54Z;127:53;00:34
2022-10-02T11:54Z;128:28;00:35
2022-10-02T11:55Z;129:03;00:35
2022-10-02T11:55Z;129:32;00:29
2022-10-02T11:56Z;129:59;00:26
2022-10-02T11:56Z;130:28;00:29
2022-10-02T11:57Z;130:55;00:27
2022-10-02T11:57Z;131:25;00:29
2022-10-02T11:58Z;131:56;00:30
2022-10-02T11:58Z;132:27;00:31
2022-10-02T11:59Z;133:00;00:32
2022-10-02T11:59Z;133:27;00:27
2022-10-02T12:00Z;133:55;00:27
2022-10-02T12:00Z;134:21;00:26
2022-10-02T12:01Z;134:53;00:32
2022-10-02T12:01Z;135:27;00:33
2022-10-02T12:02Z;136:00;00:33
2022-10-02T12:02Z;136:28;00:28
2022-10-02T12:03Z;136:54;00:25
2022-10-02T12:03Z;137:23;00:28
2022-10-02T12:04Z;137:49;00:26
2022-10-02T12:04Z;138:16;00:26
2022-10-02T12:05Z;138:43;00:27
2022-10-02T12:05Z;139:14;00:31
2022-10-02T12:06Z;139:42;00:27
2022-10-02T12:06Z;140:10;00:28
2022-10-02T12:07Z;140:42;00:31
2022-10-02T12:07Z;141:09;00:27
2022-10-02T12:08Z;141:38;00:29
2022-10-02T12:08Z;142:13;00:35
2022-10-02T12:09Z;142:47;00:33
2022-10-02T12:09Z;143:25;00:38
2022-10-02T12:10Z;143:58;00:32
2022-10-02T12:10Z;144:28;00:30
2022-10-02T12:11Z;144:58;00:29
2022-10-02T12:11Z;145:28;00:29
2022-10-02T12:12Z;145:55;00:27
2022-10-02T12:12Z;146:25;00:29
2022-10-02T12:13Z;146:55;00:29
2022-10-02T12:13Z;147:24;00:29
2022-10-02T12:14Z;147:59;00:34
2022-10-02T12:14Z;148:27;00:28
2022-10-02T12:15Z;149:08;00:40
2022-10-02T12:16Z;150:02;00:53
2022-10-02T12:17Z;151:26;01:24
2022-10-02T12:18Z;152:16;00:50
2022-10-02T12:19Z;153:24;01:07
2022-10-02T12:20Z;154:23;00:58
2022-10-02T12:22Z;155:36;01:13
2022-10-02T12:22Z;156:24;00:47
2022-10-02T12:23Z;157:12;00:48
2022-10-02T12:24Z;158:19;01:06
2022-10-02T12:26Z;159:41;01:21
2022-10-02T12:27Z;160:49;01:08
2022-10-02T12:27Z;161:25;00:35
